@relation opt
@attribute M1 real
@attribute M2 real
@attribute M3 real
@attribute M4 real
@attribute M5 real
@attribute M6 real
@attribute M7 real
@attribute M8 real
@attribute M9 real
@attribute M10 real
@attribute M11 real
@attribute M12 real
@attribute M13 real
@attribute M14 real
@attribute M15 real
@attribute M16 real
@attribute M17 real
@attribute M18 real
@attribute M19 real
@attribute M20 real
@attribute M21 real
@attribute M22 real
@attribute M23 real
@attribute M24 real
@attribute M25 real
@attribute M26 real
@attribute M27 real
@attribute M28 real
@attribute M29 real
@attribute M30 real
@attribute M31 real
@attribute M32 real
@attribute M33 real
@attribute M34 real
@attribute M35 real
@attribute M36 real
@attribute M37 real
@attribute M38 real
@attribute M39 real
@attribute M40 real
@attribute M41 real
@attribute M42 real
@attribute M43 real
@attribute M44 real
@attribute M45 real
@attribute M46 real
@attribute M47 real
@attribute M48 real
@attribute M49 real
@attribute M50 real
@attribute M51 real
@attribute M52 real
@attribute M53 real
@attribute M54 real
@attribute M55 real
@attribute M56 real
@attribute M57 real
@attribute M58 real
@attribute M59 real
@attribute M60 real
@attribute M61 real
@attribute M62 real
@attribute M63 real
@attribute M64 real
@attribute M65 real
@attribute M66 real
@attribute M67 real
@attribute M68 real
@attribute M69 real
@attribute M70 real
@attribute M71 real
@attribute M72 real
@attribute M73 real
@attribute M74 real
@attribute M75 real
@attribute M76 real
@attribute M77 real
@attribute M78 real
@attribute M79 real
@attribute M80 real
@attribute M81 real
@attribute M82 real
@attribute M83 real
@attribute M84 real
@attribute M85 real
@attribute M86 real
@attribute M87 real
@attribute M88 real
@attribute M89 real
@attribute M90 real
@attribute M91 real
@attribute M92 real
@attribute M93 real
@attribute M94 real
@attribute M95 real
@attribute M96 real
@attribute M97 real
@attribute M98 real
@attribute M99 real
@attribute M100 real
@attribute M101 real
@attribute M102 real
@attribute M103 real
@attribute M104 real
@attribute M105 real
@attribute M106 real
@attribute M107 real
@attribute M108 real
@attribute M109 real
@attribute M110 real
@attribute M111 real
@attribute M112 real
@attribute M113 real
@attribute Class {LOO, nonLOO}
@data
-0.2966313894541208,-0.7485373179901933,-0.8499961926044046,-0.2733097019760821,0.038775517952147426,1.7488517986469598,-0.5907149338915744,-0.9045741869141494,-0.33981860735928615,-0.6646023935548593,0.0940584621029654,-0.20653967118636352,-0.6843615793452621,0.576790677701008,-0.6916399518222521,-0.39054570695636487,-0.4468559762858999,-0.6602806722200512,-0.95329610163361,0.35844498751908593,0.5124324805426992,0.2681522705177632,0.7652893472452403,0.0874759981151991,0.781594502296175,0.18446189194557566,0.5647866613384833,0.9891339563025295,1.1766713732168586,-0.14182425269158364,-0.16489166106170003,-0.2402700081524219,-0.24613642807978559,-0.5709759507314176,-0.07523859670557789,1.0072782648659726,0.5340516222510866,0.43156472439190907,0.6749759579225102,0.1964536916566948,0.3062014634612632,0.7853100614666736,0.8640251703852945,-0.1574339292521743,-0.3830787143644619,-0.1441895788737279,-0.29180658259204956,-0.24889578282186678,0.9165847806142501,-0.4873081898187783,-0.584991854450784,-0.40935101898113746,1.198938082277031,0.3649809201898242,-0.31905893855175943,-0.8918750046260218,-0.4382399425245454,0.7998863401898371,0.4896807313568029,0.42639493818752705,0.721963189733458,0.006218630527543422,-0.12523349753535223,-0.07246818713520013,-0.024633810883857774,-0.0649573535244484,0.32560571892066964,1.2029106665481528,-0.8037185137994445,0.4232844864060701,-0.06970892307613658,-0.40066884568118155,0.039212760268589754,1.354898437674718,0.5661135030338499,-0.9157257368526727,-0.37607583237116615,-0.2952178084708192,0.007305572244434054,1.3370599900934974,0.7703749080034085,1.8151575462052358,-0.7796354258027773,0.6206065860186607,0.14368617948296172,0.1423501609677796,-0.28292475449541926,1.0556129042875286,-0.5007752261587418,-0.1777759103731967,1.4044814630103928,-0.806872760214033,0.1572779556478153,-0.3352518598471896,0.307678809864484,0.4819196207145328,-0.401830475604961,-0.051901685837735426,0.38753073204120386,-0.10429151601501817,0.3642081577644047,0.050216943266133046,-0.12802948642636244,-0.17189317385640918,-0.40952000613655004,0.00913776993264041,-0.8070269307104089,-0.2808917740541127,-0.3354064997767873,-0.1168578103563945,-0.4885689928046133,-0.13369324822787682,-0.20294865733660572,nonLOO
2.477626426773301,-1.2866058725023188,0.8004718618196236,-1.5020959025382405,-0.05195903290825776,-1.590216038629492,0.9856313974553697,-1.037199599156281,-0.9872333637123832,-1.5736031011556775,-1.7684450262076037,-0.6491742641683338,-0.8135519088352361,-0.5954243442042729,-0.7663377238331075,-0.6140300540198597,-0.05114768270089576,-0.1841565231410195,-0.8707182499599581,1.1237281170562816,2.021055506001573,0.10962980158363805,1.3651792634021958,-0.7846546175867435,0.5920404917208602,1.9842687448105738,2.135958407003839,2.4788371476291777,2.540134311271372,1.3390654665465278,-0.4388272003090621,-0.3083912057313069,-0.57798614000677,-0.7574859559131867,-0.88920917813333,-0.7771766497892075,-1.448664800779175,1.464641534562761,2.421640074449923,-0.7015350902513638,0.27722758179670254,2.1566391603785044,-0.06560423166525725,0.7727806067374928,-0.9359138672815339,-0.5024062352104848,-0.5792263565737632,-0.4749819769796325,-0.9086840380541134,-0.3218569260196014,0.017941071234823882,-1.1826044799233948,2.7745560295977585,2.106768961063963,-0.48523717508598807,0.07829616508257435,-0.5505405954646359,2.1670965019538366,-0.16250805846816718,0.7241368329861141,-0.8251093583037665,-0.47264342694783545,-0.7555380750663478,-0.5101610316472345,-0.6439804313717042,1.136124441033693,-0.34315315944545455,2.754990642280546,-0.8445642149403378,-0.7471522120066711,-0.07564031896094624,-0.7042294753799954,-1.7918343565524972,0.43317290383570517,2.080228416463926,-0.6937668495356196,-0.531585092851331,-0.41660748975022,-0.7497903082457607,-1.865580376617593,-1.909451416472002,-1.5610269184264047,-0.949104947714404,-1.417903350422627,-0.24700358350670035,-0.6267864681648707,-0.3730556203950447,0.48695581474999394,-0.28853363622915557,-0.5435028989936469,-1.0476398790344912,1.0156921702116264,0.1629308933638512,-0.33524192512279793,-1.1062512886585067,-0.5993473407116112,0.11680525307344214,-0.6680884457315304,-0.40629541493406496,-0.9480854459953004,-1.5007244845368397,-0.4984680123800732,-0.9790474775655116,-0.9112285855071223,1.0750002051651701,-0.2639702496478774,-0.5412421265181688,0.7324708729150812,-1.8203601325858874,-0.014723132158296494,1.1187854939388326,-0.020312610382761463,-0.6651016550509702,LOO
-0.29580561113942994,0.14808001635411255,0.5778364273413692,-0.06386257736075347,0.1436416254870296,0.9317218565419454,-0.052879894951555914,-0.9900084437601311,-0.34837392492258396,-0.3035062183226786,-0.4979012470962152,-0.32201006150246103,-0.8239721461898016,0.3289126959143919,-0.6379252470235041,-0.3237274607270829,-0.48667676625723555,-0.648781805509543,-1.026851217056655,-0.27797753398977976,0.047726021086879435,-0.48206489169080163,0.4990163781185439,0.41068461956397867,0.3488026073072463,0.0030341509865113186,0.09565529396731673,0.44227507507716607,0.601199398747186,-0.16651298394514638,-0.18864519124111562,-0.16373425603584715,0.2548615842963472,-0.7890929908664224,-0.46879187111036114,-0.5803690902850054,0.16787315661096228,0.3889354872237933,-0.14933046106421755,0.3810561946460645,-0.008168577154300706,0.5386671496627031,0.5753574013619609,-0.0640535817634269,-0.5292277934813975,-0.7301040252493209,-0.31004953440543004,-0.34160418419408534,-0.4002337979096961,-0.1081067317450171,0.21460761435102013,-0.03095589318849283,0.8888257139339749,-0.3321270101605102,0.2161725555386222,-0.6569781329043034,0.06300926455787693,0.5539842473858315,0.29643423362503557,-0.08017839299593787,-0.9986796161862036,-0.33594044954450175,-0.4370024311716504,-0.4246444760355509,-0.46433994087442226,-0.20853985154056537,-0.44343822577832204,0.8974310304785912,-0.24189199640039902,-0.6845720163896303,-0.4167067419477506,-0.40734906705842205,-0.08122683609184322,0.37064185720417075,0.09971535800001834,0.04197421098623831,-0.9343244569315134,-0.04086555028696089,-0.519184169162081,0.09361418953787246,-0.11415948473118491,0.9889444979640437,-0.6884628806077618,-0.6257275382154982,0.15889452585272396,0.27650607265878346,-0.7210428853806489,-0.5447522234235432,-0.5215486042581511,0.39102062917119634,-0.12236681700314686,-0.48821726228963286,-0.0358164924944304,-0.3352607434056347,1.0598558632205766,0.3561682663925042,-0.5480854212608468,0.5749473562773048,1.3104912369837718,-0.32352093018745687,0.4146737764726872,0.2472878679882105,0.37629433892082853,-0.3222350234678774,-0.2904013063415923,-0.06725924329718767,-0.8912974436477022,0.2840611339481734,-0.5915375731996739,-0.3533708845550032,-0.4782955207980857,-0.27421628278875276,-0.514442231517405,nonLOO
-0.45047786748288526,-0.5524034358269548,-0.4415750564333018,0.1117828388635553,-0.20335550561756605,-0.08864618801011567,-0.37300453364094494,1.9677272297527457,-0.6337399878291262,-0.5133903332237273,-0.06764151811581062,1.165319653737847,1.6632004845970816,0.29412394874646175,0.49709575320326027,0.9630280152731905,-0.3220946710282064,-0.7808725666828782,-1.0840739498984122,-0.979922624985636,-0.3768474585878024,-0.3627310668765194,-0.44803884615019146,0.533062194533805,-0.30419639787304736,-0.07167807235219896,-0.5443296706507434,-0.5692322539729926,-0.4637828752680257,-0.1955677732299447,-0.2124439599278641,0.10783690914066227,-0.07678006681889518,-1.196371480907401,-0.9557913886967713,-0.9062971411887492,-0.1264352316240728,-0.4350281112992841,-0.8473473103132328,-0.1289057007325659,0.04485353015781708,-0.1716856028517471,-0.3382011823858983,-0.3186908420614021,1.145911450025466,-0.46065761137913847,-0.5023398671417083,-0.4973332192429653,0.0517305980706953,-0.19445875895194056,-0.4849476731787671,-0.2475160653752231,-0.4510134582637497,-0.6216557264645022,-0.30862118324288623,-0.9464902264653019,-0.4736647182444703,-0.15423488283276168,-0.10753618102031495,-0.612298466357059,-0.44719592848579504,-0.372426812811932,-0.34604131749841444,-0.33997141757775795,-0.27491969965302254,-0.6383829486007135,-0.011744139825764742,-0.42239244157954414,-1.0155874602424797,0.31756412405465173,-0.2180277766638002,-1.109056857080895,-0.0554638577553805,-0.16131490569364393,-0.32640370990085904,-0.24035899491840268,-0.7612174838343267,-0.1847034604366335,-0.22954391177534791,-0.13002998647892564,0.18805859913160525,-0.04276582003690684,2.0272570687383564,0.3859576878712898,1.4587805522961697,1.776676168067176,2.162484219187078,1.500961177768768,2.2147326712953412,0.4049884594893348,-0.9467712025596572,-1.1021968841841294,-0.02007757912603113,-0.3328461243133555,3.023632339189559,0.3811081449332809,0.8795160320438302,0.2930378144661825,0.065084343713851,-0.22537945890741598,0.3015285603970758,0.021322643663251203,0.25122406674875414,-0.5747947318074532,-0.5043602153185285,-0.17060334139348052,1.7275026416641976,0.6120819933464511,0.17774226260457412,-0.29133880646728816,-0.6847930912950997,-0.4561277096945603,-0.687869554222408,nonLOO
0.25976187709698095,-0.8901239036321302,-0.8153319700525662,-0.7463168780715973,-0.5047326728136351,-0.4338194222114412,-0.38567297992761196,-1.0631877428794236,-1.0881006213096436,-1.1675628526381638,-0.7685425893048288,-0.6445086878635536,-1.2877560597739919,-0.051224121791794204,-0.7275216985316023,-0.65240949653866,-0.0928243073306101,-0.661733837412788,-1.2992698760242904,-0.6568059528071037,-0.6931827481646426,-0.03785859488972066,0.2841280504392597,-0.822421578007836,-0.23714115044491302,0.09191195977843152,-0.5520710741113428,-0.26158311699870734,-0.3465809850666052,-0.017163952232370116,-0.19518607445725716,-0.139728772541152,-0.19601829787218922,-0.8631295451547067,-0.6647701787308224,-0.770565663081494,0.543061025026869,-0.3377870924716429,-0.07502042687719682,-1.113220795362298,-0.5540357977364851,-0.4851729175650089,-0.19365217835450926,-0.8890753357432196,0.17566552372569277,-0.42392585865447446,-0.38945436506244174,-0.41729701487204346,-0.4752724731058767,-0.6819621387309425,-0.9126543300439727,-0.662677587441149,-0.3748143943590474,-0.2514580900391124,-0.47589524617625145,-0.9896117735989991,-0.9456736952908626,-0.49348012119901824,-0.18972959554045782,-0.036923866357624215,-0.407448367776154,-0.7281002090800296,-0.6306591226296286,-0.6777854149439618,-0.6852215983065534,-0.8705841011513685,-0.3408244533271356,-0.3473317065472035,-0.14995561411159788,-0.2117526647920857,0.193030049519168,1.5476293530840808,0.5695227933470135,-0.6875200297976791,-0.6438905648073915,-0.7699457087041152,-0.8329641561095501,-0.22933802708634668,-0.4634154721783511,0.4155246148088525,0.26149703253955514,-0.3917759533164152,-0.944095877261069,-0.3455405930081132,-0.613528609871502,-0.4217934938712993,-1.124118722884171,-1.413582631833881,-0.5271103979976158,0.2918287436205602,1.6650968368041503,0.010547278299836047,-0.4087075202602019,2.0619510333907627,-0.2190241670950352,-0.11334229834187189,-0.30544022396562803,-0.17384838361584448,-0.6623573602291233,-0.8706132768359052,-0.21139849821697115,-0.009548298102606094,-0.7349373015553707,-0.9514489361472367,-0.47183304013562094,0.5784406372679417,-0.9924858425552334,-0.5713290340987445,-0.011944248686040014,-0.588172037691482,-0.23446452851624025,-0.4858012120652765,-0.33465453405820567,nonLOO
1.064764132094907,-0.7217304126753781,-0.5804450226144938,-0.19789067081128672,0.38818021484657417,-0.5004602069288803,-0.2563530506503609,-0.7385978391599868,1.0842188297781157,1.285726115108064,1.274245789966768,-0.5632254351310861,-0.41844765105674137,-0.05240187898127693,-0.12318702857720618,-0.5451139755731595,0.16486244664499988,1.926101555186109,0.662968344484288,1.5118834999847264,1.3750242718241843,0.9926802491987101,1.6912304375600022,-0.416548697929111,-0.061521339754059635,0.5481981126779851,0.9558272021995636,1.1974120578730902,0.8791192925359831,2.1527400052223813,0.030395805628604965,-0.37082254944765297,-0.5330696311173493,0.8115228339981495,-0.21610961939275533,0.5443204042108665,0.24933352052411262,0.33232493549396,1.1744071344659233,0.4609896229900764,0.384925622587124,1.587855780133152,-0.3747446135493941,0.11577722977472767,-0.24901728062983033,1.503673884079811,-0.043712361837671125,-0.2120103312322582,0.5204635861912306,0.5636813998808669,0.8196012362333968,-0.1454037770741033,0.8438002500356246,1.1679924706254918,-0.04249117051524867,0.8419358050842571,-0.532093441831793,1.6000215248888885,-0.055270253884385154,0.547964998395369,1.3860761835466222,0.6679049399574197,0.30699333249238364,0.324615227012098,0.2983588169979386,0.7672355502362845,0.5153581123119717,0.8530781967008821,0.15413695239576963,2.3081793977042335,2.0824660573134337,0.3936927195877739,0.5698357964721863,0.42764815260299904,1.1079948808020799,-0.6496141838793603,1.6715551451521788,-0.310383921853769,-0.3254977099439799,0.7324048590878516,0.7985952433080789,-0.4591575080012689,-0.9191512786540488,1.814094087443031,-0.7176808644341905,-0.5574284626302203,-0.5465697368413458,-0.7494732330628151,-0.8014876157702869,-0.35568739762576407,0.8447196550657835,1.186628451252956,-0.2862188269415555,-0.3352141377244973,-0.6794013908500636,-0.8125993779424655,-0.15910847313193105,0.04522776489823028,-0.36973680353850014,0.6015145293328797,0.8587631502130567,-0.4719952143296478,-0.012341013345877687,0.7941459523507971,0.26294526639479837,-0.2533629757904935,-0.547890732720897,0.23939865694072188,1.2331693557982304,0.17744682917500543,0.5010974069624871,0.5378433826516392,0.3265572205042787,nonLOO
-0.3473207165579703,-0.02250420230820518,1.713354958537951,-0.17499477813870587,0.24621294192702878,0.034028132770180367,-0.08924710288923621,2.009860525908484,-0.9856246609525295,-0.7736992121893448,-0.22600658367020443,1.1354086762383584,1.905877800735266,-0.13598061033592718,-0.15712508015793605,1.2007996084380412,-0.5476856543643438,-1.0258058724808585,-1.1395969380978133,-0.4817096834516864,0.3233151283069115,-0.4832400915971468,0.07950109002633127,-0.44655506901983427,0.03709467788621032,-0.5778707061780486,-0.025688793562129983,0.2858796647560209,0.4313199726896135,0.10602541339378599,-0.4248779650474629,-0.10892072143379761,-1.4226768687185865,-1.1439115849738155,-1.0655648115650034,-0.9330987779969053,-0.9268575735403172,0.1419263782077099,-0.19251477745889717,0.12267838141673497,0.29950908219697864,0.49527019121136867,0.13114610671525806,-0.3917339455613898,-0.891212517187921,-0.7346801632856386,-0.49258906149489556,-0.5015562514131738,-0.6732547971414645,-0.8234993415297946,0.1422588982823079,-0.3691585834622867,0.8757915985253131,-0.19989051615212705,-0.3978032484698066,-0.971477181504518,-0.22627986618047982,0.5107176364523978,0.16631990855417017,-0.3483498375151084,-1.1063175730743933,-0.7990785393895319,-0.7111833990038198,-0.6134716108671202,-0.8007153074781362,-0.2861583769328565,-0.5879432767714221,0.8845916301902348,-1.1901859765586982,-1.24334848950951,-0.9267913822357136,-1.2099580303865787,-0.7649877017326603,0.21254376089343877,0.3763077009372539,0.14601201847114556,-1.0384516617170976,-0.23591970817846997,-0.7068229593937594,-0.29976075213159564,-0.06356009046987031,0.08127213193399331,2.003482614448669,-0.22141451714224303,0.5063551587828642,1.6934377987565354,1.569609355137523,0.8337242594969203,0.5529963894599507,-0.5990967633577333,-1.369198215592057,-0.7651379603077137,0.2534768520198524,-0.3326313841695596,2.766542136424644,-0.28358863676481033,0.24687890412967906,-0.492766978216111,-0.988001901068055,-0.9970827722410188,-0.1543313083997318,-0.48926859249145244,-0.7172308116986695,-0.8955692872758533,-0.4170999130197108,-0.7469201762096027,1.9573698584275296,-0.4367045471262419,0.18064017648828748,-0.32133406029759765,-0.27697915941415835,-0.37791937433672346,-0.7429934218073294,nonLOO
0.10800027345373472,0.6599537245580984,-0.2548028246612334,0.9172901448952111,-0.40707312167822907,0.7070221049473139,-0.24651961431136019,-0.6754383808451646,0.43639495988642396,0.7999194145050258,0.5755927688276011,1.8716343233057455,-0.822834603649594,0.031807036099421926,0.3331611261587536,-0.4246559494437125,1.0711577841618622,-0.025513274498053698,0.044930848424861815,-0.877100818656113,-1.0438516389778494,0.7127536836694963,-0.7472951728913406,1.5013953667781166,-0.0068692560407724,0.7995490302533034,-0.04441255815189197,-1.0546108736728157,-1.131340547072977,-1.1639465732802363,0.16884750127179154,-0.12415215959899872,0.5927535922526552,-0.25847513857620597,0.021508588498039438,0.3609852315504855,-0.10953081046798119,-0.6510775799914735,-1.2239868432131682,-0.441585777097595,-1.2265529880085526,-0.803846570412359,1.689778189787436,0.6812572303046281,-0.36078504493910857,-0.40447921984762175,-0.20273176892405642,-0.28441233554372664,-0.4920469202806432,-0.4936127400979813,-0.4969901064579882,-0.0954187730112638,-1.3123065478832037,-0.7916416350476303,4.017361173322688,0.7216147122523062,-0.35984863245136567,-0.7844970856878332,0.19281664346702265,-0.6475380840923731,-1.4448797044624053,-0.4838605357372739,-0.17665302821540432,-0.37051912345121124,-0.1491883214169731,-0.44691371799231877,0.3323031984506911,-1.2708187748211817,0.7693313566715411,-1.2847760509557091,-0.5491895222399943,-0.572671413768063,0.08935115614122821,-0.6836558343484207,-0.9958360066415174,-0.25150457298707474,-0.1985705347262884,0.011150189249978282,-0.46662867248023554,0.6802648300910995,0.5161241697846387,0.7617470142617758,-0.48011651254762644,0.6438840500365889,-0.08147277199463179,0.14023570423757045,-0.11837176932566325,-0.951116012350219,0.028372555235965092,0.5910623902830842,-1.0909192561384955,-0.4961986469895353,-0.34375940195623306,-0.33527577829800176,0.4793031972595903,0.48767093115115545,-0.11587089244555515,0.5832496997407636,1.2726993553318988,0.2639132073671019,0.5120979132451313,0.3691871884840358,0.7312799280036532,-0.23688240312739306,-0.3515599565110195,0.01694483857127982,-0.5791552811384628,-0.25093349202797305,-0.7685129212295263,-0.4375278925028854,-0.21233366550598384,-0.3633835093314649,-0.3851261142544286,nonLOO
0.9719208130649682,-0.4934206728518678,-0.21548925958849838,0.2417643170946534,-0.22239896634720083,2.204092846637441,-0.326770321360136,-0.8902641376010713,0.01213347261146213,-0.33322322128081133,-0.47893702321184634,-0.16149500246487003,-0.8299416175066208,0.3466815156808082,-0.5625832866084275,-0.5344174334572773,-0.6805072588550596,-0.13619260486593815,-0.34198743787408414,0.2243907872619851,0.033440083650278174,-0.06187382699543828,0.2095164352811362,0.831302942475551,0.5086128852297706,1.745508531340238,-0.25681105204177396,0.17466401777746532,0.4157296618481067,-0.11252402193197983,-0.09523354850305923,-0.25047235045038024,0.28013868700463984,0.13129150479977855,0.3427056896081194,0.8140888047007244,-0.0962724275306011,0.2599895473992845,-0.17164960056323836,-0.3456070376806369,0.22218764107627115,0.45223025191068056,0.7509070390669328,-0.68700172735084,0.21115716337528775,-0.18636142981425008,-0.011087159941176008,-0.12811444238332448,-0.553520772338295,-0.28861884507892077,-0.2607599478799723,-0.4762653456447078,0.5587675526850175,0.19682314606160287,-0.20191039069081343,-0.860023929716662,-0.513574187405188,0.46780697232348756,0.7751699778060313,0.06308231619076198,-0.3613865246240851,-0.4958989864898499,-0.3836655840595771,-0.48232577296023527,-0.48058077863932575,-0.49146121448208413,-0.1024116389189944,0.5723035693623573,-0.9070490119498603,0.5133221352305125,0.05724538891402082,0.7164008462750693,-0.2757378537363047,0.3195603891481986,0.08537741501488613,-0.7282379358966977,-0.5528461786600514,-0.3279159317530919,-0.6304866973498048,0.739467750348208,0.43841515202913556,1.7672862860597396,-0.8473667545693548,-0.13574508065409152,0.03254974536311562,-0.41037159227739395,-0.4452685788331007,-0.8731487062566596,-0.36516154343923346,0.10459624771719808,2.004877793970923,0.5983522627805484,0.24083630064959788,2.481700076692546,0.04597512542828338,0.26437446162973244,-0.5027352479340904,0.4100520002260671,0.947422510594268,-0.195466818936242,0.50687813356284,-0.10209109634790298,0.2009013408331426,-0.4590263372068771,-0.16148558565109228,-0.6748267130323462,-0.8440005438409471,-0.22557377851397603,-0.5743804049839712,-0.3176297621112664,-0.5901160970673363,-0.525840363225699,-0.14428467205824883,nonLOO
-0.7503804295013816,0.4933448011611046,2.2433357813527155,1.1014877411326178,1.2753753890649355,-0.13231596407844415,-0.724616215710943,0.7285612642071584,-0.5117356594364157,-0.17343220283288877,1.2403025678948132,-0.3075017504187668,1.4832975417667305,-0.04314976400804882,0.74237635491007,0.6852109854489261,0.8730536980525921,1.2925791985509323,4.047380984309467,1.3727124344596788,1.1772234520866032,-0.23721297725332366,0.680168030072898,-0.6897127823475615,-0.2339126776007117,-0.9107138116656164,0.7299784260888127,0.8752769483364115,1.1438036775511347,2.007512480218139,0.05590909774798229,0.10266130504035013,1.208302291348417,1.5833714237674892,4.351223475570427,1.7963427349167669,2.2173726145105785,1.6391698688914593,1.1474917354861907,2.254597266798298,2.3996881026493098,0.6990087186568126,1.2590989340435765,1.0690890130665125,1.106035234869615,2.330016238717997,0.7246102780002667,1.1017333537236589,0.06483554476325301,1.1068216925673982,1.380577796577579,0.4154115305169251,1.3754319593210893,1.045234556502184,-0.0760219165788297,1.1498627623689024,2.0352117297002854,0.7138442129155389,0.7540061399811125,0.6802425882899934,0.9642302475697037,1.1122988913210368,0.5736870988510508,0.6717217018089282,0.49441957796181785,1.1854660360605802,1.9708183110828217,1.3767679222777343,1.2046372141984298,1.3743434641394046,0.5125929463739064,1.6771539179586452,2.318213334029147,-0.04604548160629774,1.2333245341144132,1.1035533881823547,0.9082373804741776,-0.298493637741047,0.514186662206744,1.1307019500555913,1.585602346031388,-0.08692102344124739,0.3642979170968127,0.7333335613729635,0.7195274675012999,-0.13923033876744945,0.3174681016658226,1.4117899180395899,0.31253296803985064,-0.16351672218351423,0.9942913719191071,0.4135079835279361,0.6805404827162844,-0.33512303647644276,-0.3773853975679512,0.2646263718595346,0.2819551112507766,-0.31260639089871023,0.21195001367577754,-0.5975238614987773,-0.9362634213282255,-0.49172637528444896,-0.7349638052011641,0.46815134538740666,0.23990762208993777,1.9056065110882514,0.8184031108216037,0.31861231372843823,1.102198681515546,0.5016791829863722,0.43734485652174054,-0.006374616132905657,0.9328691991800961,nonLOO
